2019-10-21 20:00,1.11494,1.11537,1.11448,1.11515,4921
2019-10-22 00:00,1.11517,1.11568,1.11474,1.11492,9370
2019-10-22 04:00,1.11493,1.11567,1.11423,1.11444,16311
2019-10-22 08:00,1.11443,1.11481,1.11333,1.11381,30997
2019-10-22 12:00,1.11381,1.11458,1.11229,1.11377,37509
2019-10-22 16:00,1.11376,1.1154,1.11176,1.11313,25745
2019-10-22 20:00,1.11313,1.11314,1.1123,1.11289,5324
2019-10-23 00:00,1.11288,1.11307,1.11158,1.11174,12402
2019-10-23 04:00,1.11174,1.11286,1.11174,1.11246,20150
2019-10-23 08:00,1.11247,1.11262,1.11061,1.11197,29255
2019-10-23 12:00,1.11197,1.11251,1.11117,1.11173,31324
2019-10-23 16:00,1.11173,1.11405,1.11154,1.11329,15920
2019-10-23 20:00,1.1133,1.11334,1.11289,1.11322,3933
2019-10-24 00:00,1.11322,1.11417,1.1129,1.1136,9379
2019-10-24 04:00,1.1136,1.11627,1.11303,1.11469,24817
2019-10-24 08:00,1.11468,1.11474,1.11201,1.1121,31923
2019-10-24 12:00,1.11211,1.11537,1.1093,1.10976,56783
2019-10-24 16:00,1.10975,1.11109,1.10932,1.10999,20321
2019-10-24 20:00,1.10998,1.11073,1.10994,1.11034,5797
2019-10-25 00:00,1.11035,1.11052,1.11006,1.11024,7356
2019-10-25 04:00,1.11025,1.1115,1.1101,1.11132,15633
2019-10-25 08:00,1.11133,1.11229,1.1106,1.11061,25961
2019-10-25 12:00,1.11063,1.11094,1.10801,1.10808,33399
2019-10-25 16:00,1.10809,1.10825,1.10729,1.10801,16827
2019-10-25 20:00,1.10801,1.10811,1.10773,1.1079,1577
2019-10-27 20:00,1.108,1.1084,1.10774,1.10839,3109
2019-10-28 00:00,1.10839,1.10844,1.1076,1.10815,8622
2019-10-28 04:00,1.10815,1.1092,1.10809,1.109,13299
2019-10-28 08:00,1.10899,1.11065,1.10883,1.10966,27319
2019-10-28 12:00,1.10968,1.11019,1.10842,1.10932,35154
2019-10-28 16:00,1.10933,1.11032,1.10919,1.11028,15917
2019-10-28 20:00,1.11027,1.11031,1.10976,1.10982,6028
2019-10-29 00:00,1.10982,1.11025,1.10913,1.10962,10750
2019-10-29 04:00,1.10962,1.10967,1.10835,1.10843,12421
2019-10-29 08:00,1.10844,1.10911,1.10735,1.10816,36589
2019-10-29 12:00,1.10817,1.11175,1.10806,1.11165,41448
2019-10-29 16:00,1.11164,1.11183,1.11049,1.11111,17273
2019-10-29 20:00,1.1111,1.11142,1.11094,1.1112,4097
2019-10-30 00:00,1.11119,1.11123,1.11063,1.11086,10315
2019-10-30 04:00,1.11086,1.11234,1.11075,1.11216,11913
